Ciclo,CE_media,CE_min,CE_max,CE_mediana,CP_media,CP_desvio,CP_min,CP_max,CP_mediana,EPS1_media,EPS1_desvio,EPS1_min,EPS1_max,EPS1_mediana,FS1_media,FS1_desvio,FS1_max,FS1_mediana,FS2_media,FS2_desvio,FS2_min,FS2_max,FS2_mediana,PS1_media,PS1_desvio,PS1_min,PS1_max,PS1_mediana,PS2_media,PS2_desvio,PS2_min,PS2_max,PS2_mediana,PS3_media,PS3_desvio,PS3_min,PS3_max,PS3_mediana,PS4_media,PS4_desvio,PS4_min,PS4_max,PS4_mediana,PS5_media,PS5_min,PS5_max,PS5_mediana,PS6_media,PS6_min,PS6_max,PS6_mediana,SE_media,SE_desvio,SE_min,SE_max,SE_mediana,TS1_media,TS1_desvio,TS1_min,TS1_max,TS1_mediana,TS2_media,TS2_desvio,TS2_min,TS2_max,TS2_mediana,TS3_media,TS3_desvio,TS3_min,TS3_max,TS3_mediana,TS4_media,TS4_desvio,TS4_min,TS4_max,TS4_mediana,VS1_media,VS1_desvio,VS1_min,VS1_max,VS1_mediana,Cooler_condition,Valve_condition,Pump_leakage,Accumulator_pressure,Stable_flag
1917,47.285783333333335,46.954,47.973,47.2415,2.16005,0.0186660436740267,2.131,2.21,2.158,2540.8425,188.34965933810196,2339.8,2953.4,2477.6,6.70761,3.057934574895375,20.068,7.836,10.165691666666667,0.0146988670212509,10.118,10.201,10.166,161.019615,14.039465586960162,146.45,191.67,156.23,109.42487483333332,47.29511239042037,0.0,167.38,129.89,1.998601,0.9497565995552416,0.0,9.742,2.3125,7.441662333333333,0.2985733639439903,7.027,8.32,7.343,9.844239333333334,9.786,9.896,9.844,9.730715666666669,9.667,9.784,9.73,59.138983333333336,23.709468260657108,0.0,79.301,68.416,36.2803,0.1488564659584058,35.93,36.512,36.32,41.973616666666665,0.0713067119922211,41.855,42.086,41.945,39.173883333333336,0.0599381295881961,39.078,39.355,39.172,31.294266666666665,0.0112292998508921,31.273,31.309,31.293,0.53655,0.0252656563308873,0.501,0.584,0.531,100,90,0,115,0
1918,47.2975,46.927,48.261,47.2825,2.1606666666666663,0.0223543623063663,2.129,2.231,2.1585,2541.412866666667,187.81901537971663,2341.8,2955.8,2478.2,6.707245,3.054946343813742,19.959,7.8345,10.164776666666668,0.0139237173699367,10.127,10.224,10.165,160.98809333333335,14.038167230369272,146.42,191.63,156.23,109.42290783333334,47.2881719721196,0.0,167.66,129.89499999999998,2.00286,0.949753268106185,0.0,9.852,2.32,7.670259666666666,0.3004970088291673,6.945,8.652,7.692,9.838990833333334,9.778,9.892,9.839,9.725491333333332,9.66,9.778,9.725,59.1184,23.692272940592368,0.0,79.161,68.446,36.2891,0.1573111674034258,35.926,36.5,36.318,41.96143333333334,0.0667302606290111,41.828,42.086,41.9295,39.184,0.0704585465338281,39.086,39.355,39.18,31.28418333333333,0.0285244418930639,31.211,31.316,31.293,0.5340833333333334,0.0269307282540555,0.491,0.607,0.53,100,90,0,115,0
1919,47.29045,46.915,47.879,47.254000000000005,2.161016666666667,0.0166178295781069,2.132,2.204,2.159,2540.5981666666667,187.5163365666716,2340.8,2951.4,2477.6,6.707201666666666,3.0611855010955167,20.479,7.836,10.163395,0.0144225167700816,10.122,10.206,10.163,161.00650666666667,14.0305894983152,146.44,191.68,156.26,109.424375,47.29198769117608,0.0,167.53,129.89999999999998,2.0010193333333333,0.9503962079671,0.0,9.641,2.305,8.255297333333333,0.1175239134726505,7.952,8.707,8.252,9.839387833333332,9.776,9.89,9.839,9.725926833333334,9.658,9.775,9.725,59.13843333333333,23.70041837459992,0.0,78.986,68.3425,36.30136666666667,0.1557503398441935,36.0,36.5,36.32,41.97666666666667,0.0724371537468041,41.867,42.09,41.965,39.183483333333335,0.0639786753845006,39.078,39.355,39.172,31.292866666666665,0.0142513355504572,31.223,31.316,31.293,0.5368666666666667,0.0195417559597058,0.495,0.573,0.5365,100,90,0,115,0
1920,47.304566666666666,46.829,47.82,47.2715,2.1616,0.0182582231299875,2.125,2.201,2.1595,2544.0956333333334,188.1482647519931,2343.8,2953.6,2481.4,6.704675,3.060376066022629,20.113,7.829,10.16134,0.015106115468277,10.107,10.216,10.162,161.00848833333333,14.036950085143706,146.43,191.67,156.26,109.43133966666667,47.29743961816561,0.0,167.56,129.875,1.999159666666667,0.9483261101761165,0.0,9.859,2.32,8.318611166666667,0.0293223966016285,8.252,8.42,8.316,9.8380585,9.767,9.888,9.837,9.7235585,9.648,9.776,9.723,59.032533333333326,23.66609653926161,0.0,78.667,68.1915,36.2977,0.1610189271957066,35.93,36.504,36.316,41.99065,0.0750152131463383,41.887,42.113,41.994,39.19081666666667,0.0662804753485462,39.074,39.336,39.172,31.29565,0.0129140903207916,31.262,31.316,31.301,0.5421833333333334,0.0310726276985129,0.496,0.595,0.5385,100,90,0,115,0
1921,47.30518333333334,46.927,47.833,47.276,2.1611666666666665,0.0176608027790996,2.13,2.202,2.1585,2543.2465666666667,188.15930714607265,2343.8,2954.6,2479.8,6.702951666666667,3.0139395905951445,20.249,7.827,10.163488333333332,0.0143362853982687,10.114,10.201,10.163,160.93326666666667,14.003480299755662,146.44,191.65,156.23,109.5485775,47.149931099480746,0.0,167.31,129.845,2.001423,0.9469002019236604,0.0,9.742,2.305,8.362135333333333,0.03756616235809,8.216,8.763,8.369,9.838637666666669,9.778,9.891,9.839,9.724737666666666,9.66,9.776,9.724,59.07263333333333,23.66772020482297,0.0,78.978,68.326,36.3004,0.1548523846020701,35.984,36.492,36.316,41.988733333333336,0.078967246303137,41.867,42.129,41.992,39.18528333333333,0.0661036914445696,39.066,39.344,39.172,31.28965,0.0132432585984375,31.227,31.309,31.291,0.5405833333333334,0.0244313577792526,0.502,0.595,0.541,100,100,0,115,0
1922,47.373916666666666,47.153,48.178,47.307,2.167283333333333,0.017437628965969,2.147,2.228,2.161,2542.2916666666665,188.0054817837804,2341.8,2953.4,2479.8,6.699441666666667,3.014321310821394,19.999,7.827,10.161016666666669,0.0150786382378319,10.111,10.208,10.162,160.94871,13.996104770995885,146.43,191.71,156.25,109.56547016666669,47.15168681191568,0.0,167.41,129.995,2.0020398333333334,0.9454033461056588,0.0,9.742,2.305,8.8048835,0.4555595650925457,8.342,10.091,8.703,9.835027,9.771,9.884,9.835,9.720982666666666,9.655,9.774,9.72,59.0552,23.6692484344317,0.0,79.139,68.29150000000001,36.308416666666666,0.1567287727001354,35.992,36.504,36.32,41.9762,0.0712088834679003,41.832,42.098,41.9785,39.2096,0.0597705216159041,39.16,39.355,39.18,31.29273333333333,0.0144572621674542,31.227,31.316,31.293,0.5317500000000001,0.0244925619978869,0.488,0.589,0.5255000000000001,100,100,0,115,0
1923,47.34185,46.674,47.82,47.3355,2.1672333333333333,0.0172089518158102,2.134,2.212,2.164,2540.081466666667,188.17948153131584,2342.0,2955.4,2477.8,6.705898333333334,3.020576680669366,20.147,7.827,10.159506666666664,0.0139766065781819,10.118,10.21,10.1595,160.94072833333334,14.01077390738198,146.42,191.66,156.26,109.5725065,47.14171662238201,0.0,167.3,129.94,1.9974311666666664,0.9455063054386468,0.0,9.727,2.305,8.858172,0.0362451058850222,8.768,9.024,8.855,9.831872833333334,9.771,9.883,9.832,9.717812166666668,9.652,9.765,9.717,59.27296666666667,23.760882779045648,0.0,79.222,68.495,36.32191666666667,0.158010543701696,36.0,36.5,36.3635,41.990433333333335,0.078342872360655,41.844,42.129,41.988,39.21088333333333,0.0608608002383357,39.16,39.359,39.18,31.30433333333333,0.032766594536419,31.262,31.395,31.293,0.5325166666666666,0.0171992231462981,0.498,0.573,0.531,100,100,0,115,0
1924,47.40028333333333,47.188,47.879,47.348,2.167933333333333,0.0150961513410118,2.15,2.206,2.1625,2540.244333333333,188.4693027902392,2340.8,2957.4,2477.8,6.70552,3.0210516974277155,20.181,7.833,10.156931666666669,0.0152383510523118,10.109,10.205,10.156,160.95862333333332,14.01093466022624,146.37,191.71,156.31,109.55957516666666,47.15765189674335,0.0,167.61,130.0,2.009653166666667,0.9502602583677136,0.0,9.711,2.32,9.904015166666667,0.3716392958649686,8.956,10.127,10.059,9.832411166666668,9.759,9.88,9.832,9.717700166666669,9.633,9.765,9.717,59.2536,23.755029559289365,0.0,79.223,68.346,36.31206666666667,0.1500835774693174,35.984,36.5,36.3475,42.00066666666667,0.0854723003334648,41.895,42.145,41.99,39.21371666666666,0.0595824714488641,39.156,39.355,39.184,31.290716666666665,0.0111523983384985,31.262,31.309,31.289,0.5347333333333334,0.0254297747989966,0.499,0.608,0.527,100,100,0,115,0
1925,47.301633333333335,46.72,47.879,47.33,2.163483333333333,0.0202931830139126,2.129,2.21,2.1595,2537.1647666666668,186.87944565007567,2339.6,2947.4,2475.8,6.693678333333333,3.033497701560501,20.479,7.833,10.158785,0.0152846811370891,10.118,10.209,10.159,160.942635,14.0173398490172,146.32,191.71,156.26,109.57652816666666,47.120572637162944,0.0,167.49,129.98000000000002,2.0035793333333336,0.9489099550133,0.0,9.828,2.305,10.067197,0.0231965271282512,9.998,10.127,10.067,9.835058333333333,9.774,9.885,9.835,9.720701,9.656,9.774,9.72,59.0523,23.700615673401924,0.0,79.529,68.47800000000001,36.32548333333333,0.1595728930366521,35.98,36.5,36.355500000000006,42.01665,0.0918340110918609,41.895,42.16,42.008,39.21285,0.0610081475525745,39.098,39.355,39.184,31.305766666666667,0.0339477997423181,31.262,31.383,31.301,0.5306833333333334,0.0222249605186712,0.491,0.582,0.525,100,100,0,115,0
1926,47.410066666666665,47.132,47.88,47.3495,2.16785,0.01755265685621,2.149,2.21,2.1615,2539.7114,186.3987154199972,2342.0,2948.6,2477.8,6.69639,3.0108502076414845,20.074,7.8245,10.151003333333334,0.0142766602280671,10.096,10.198,10.151,160.921905,14.0001524181799,146.39,191.58,156.26,109.55166,47.14190577376706,0.0,167.38,130.01999999999998,2.0117463333333334,0.950777461317866,0.0,9.727,2.328,10.0593885,0.0232269128956841,9.985,10.116,10.059,9.830082166666667,9.768,9.875,9.83,9.714584166666668,9.651,9.76,9.714,59.055616666666666,23.68088041701873,0.0,79.182,68.283,36.309333333333335,0.156732814500485,35.984,36.5,36.318,42.017050000000005,0.0883645041474209,41.898,42.152,42.010000000000005,39.21703333333333,0.0594323334548361,39.168,39.355,39.184,31.292166666666667,0.0137657972940646,31.242,31.316,31.293,0.5295833333333334,0.0164061704665814,0.496,0.566,0.528,100,100,0,115,0
1927,47.414233333333335,47.212,47.902,47.359,2.16555,0.0153804024544552,2.147,2.206,2.16,2540.6379333333334,186.20054798095276,2342.0,2947.6,2479.4,6.70547,3.017554375060054,19.988,7.821,10.146468333333331,0.0152739807527546,10.087,10.187,10.147,160.918395,14.005900504744387,146.32,191.62,156.25,109.52871083333334,47.14572837237924,0.0,167.34,129.89499999999998,2.0130625,0.9504083853499916,0.0,9.672,2.328,10.059199833333333,0.0233906766454313,9.983,10.117,10.059,9.827663666666668,9.766,9.875,9.827,9.713252,9.647,9.762,9.712,59.21926666666666,23.741168648049776,0.0,79.097,68.4075,36.32156666666666,0.1634546914536077,35.992,36.504,36.336,41.99821666666666,0.0777178930745969,41.895,42.117,41.996,39.21663333333333,0.0579485355152501,39.168,39.355,39.1855,31.2925,0.0105469089374847,31.266,31.309,31.293,0.5301833333333333,0.0197076012752084,0.491,0.58,0.5285,100,100,0,115,0
1928,47.38831666666667,47.155,47.866,47.307500000000005,2.1659166666666665,0.0175531074719239,2.147,2.206,2.1575,2542.0884666666666,186.69525932284407,2342.0,2951.4,2481.4,6.705455000000001,3.019941567275421,20.161,7.829,10.150326666666666,0.0154002782390016,10.102,10.209,10.15,160.93926166666665,13.998845537552652,146.32,191.58,156.3,109.55757033333332,47.13756639892487,0.0,167.2,130.02,2.0087046666666666,0.9481214418467891,0.0,9.797,2.32,10.061704833333334,0.0234539845556688,9.991,10.124,10.062,9.831463,9.768,9.882,9.831,9.716925333333334,9.651,9.767,9.717,59.1745,23.723225748520253,0.0,79.255,68.39,36.322183333333335,0.16422199646909,35.98,36.504,36.395,41.99673333333333,0.0825963980555533,41.859,42.133,41.986,39.215266666666665,0.0620046107270492,39.16,39.363,39.184,31.294,0.0135158413020314,31.254,31.316,31.297,0.5243666666666666,0.0183265729703116,0.491,0.564,0.5205,100,100,0,115,0
1929,47.391200000000005,47.143,47.832,47.319,2.1667,0.016326436916023,2.144,2.208,2.162,2540.6699,186.9661930765817,2341.0,2947.6,2478.0,6.707768333333333,3.018732165630173,20.188,7.827500000000001,10.151023333333333,0.0157608204521352,10.102,10.216,10.151,160.93476333333334,14.005581171851132,146.43,191.68,156.26,109.5463145,47.15565771591665,0.0,167.49,129.95499999999998,2.0045266666666666,0.9476216736801076,0.0,9.898,2.32,10.060824666666669,0.023870544443677,9.984,10.121,10.061,9.831428,9.768,9.882,9.831,9.716619,9.649,9.769,9.716,59.25226666666666,23.748214042299484,0.0,79.104,68.4945,36.336,0.1565413250253039,35.996,36.566,36.391000000000005,42.00378333333333,0.0858021159840782,41.895,42.152,41.996,39.2148,0.0595798282324113,39.168,39.359,39.184,31.2953,0.0171901627367297,31.254,31.383,31.297,0.5306166666666666,0.0214128835498842,0.491,0.583,0.526,100,100,0,115,0
1930,47.18471666666667,46.637,47.908,47.200500000000005,2.1562,0.0221618086516392,2.126,2.204,2.153,2537.7127666666665,186.7921672232748,2339.6,2945.6,2475.8,6.705471666666667,3.021295566037773,20.479,7.827999999999999,10.148851666666664,0.0152114642610052,10.096,10.198,10.149,160.92297833333333,14.019474903110908,146.24,191.68,156.23,109.56506666666668,47.10199447070242,0.0,167.38,129.97,2.0006826666666666,0.9454635564220902,0.0,9.602,2.305,10.062112666666666,0.0232350945301541,9.988,10.122,10.062,9.831187666666668,9.773,9.88,9.831,9.716577833333332,9.651,9.769,9.716,59.22853333333333,23.738328767918464,0.0,78.973,68.41149999999999,36.3406,0.1416162396126701,36.008,36.504,36.363,42.01495,0.0909060653194566,41.898,42.156,42.004,39.21626666666667,0.0636981405328701,39.16,39.371,39.184,31.333066666666664,0.0454200234596291,31.266,31.395,31.3125,0.5373166666666668,0.0232484675395573,0.503,0.597,0.5315000000000001,100,100,0,115,0
1931,46.99163333333333,46.134,47.833,46.93,2.149016666666667,0.023681138648376,2.097,2.207,2.145,2542.2902000000004,185.79327447667865,2346.0,2953.8,2481.6,6.700166666666666,2.991916400090547,19.658,7.841,10.153655,0.0142820143849338,10.102,10.201,10.154,160.87548333333334,13.941253759703894,146.43,191.62,156.23,109.52823966666666,47.149281725890965,0.0,167.48,129.98,2.010111,0.9391535253814324,0.0,9.633,2.328,10.066957333333333,0.0232488766309226,9.986,10.127,10.066,9.836984666666668,9.771,9.887,9.836,9.722458333333334,9.658,9.774,9.722,59.0442,23.62133890764515,0.0,77.945,68.33850000000001,36.29743333333333,0.1769436726103502,35.992,36.504,36.32,42.01108333333333,0.0859162563624921,41.895,42.152,42.004,39.21666666666667,0.0573114200666515,39.16,39.355,39.187,31.357016666666667,0.054062892335536,31.266,31.477,31.375,0.537,0.0251402843720011,0.485,0.58,0.537,100,100,0,100,1
1932,47.02218333333334,46.664,47.4,46.98,2.150116666666667,0.0163832196776351,2.119,2.185,2.151,2539.6926333333336,187.38486283636044,2341.8,2951.6,2477.8,6.693403333333333,2.995544820553037,19.776,7.83,10.148583333333333,0.0149873532292034,10.099,10.198,10.149,160.92460833333334,14.040859064428291,146.34,191.67,156.27,109.52475133333334,47.14168307051926,0.0,167.46,129.92000000000002,1.9960775,0.9354662024875128,0.0,9.664,2.305,10.063095333333331,0.0233016967851644,9.988,10.122,10.062,9.832832333333332,9.768,9.878,9.833,9.718506,9.652,9.771,9.718,59.03231666666667,23.635863500335613,0.0,78.444,68.346,36.307300000000005,0.1703341979258792,36.008,36.559,36.33,42.00055,0.0798386986154609,41.895,42.145,42.010000000000005,39.21861666666666,0.0654960450783387,39.168,39.359,39.184,31.356916666666667,0.0357862257691723,31.273,31.395,31.375,0.5391666666666667,0.0266497474574904,0.497,0.608,0.535,100,100,0,100,1
1933,47.19648333333334,46.659,47.82,47.2645,2.156566666666667,0.0209360338680541,2.12,2.202,2.155,2541.9816333333333,186.84869713738215,2342.8,2951.6,2480.6,6.691621666666666,3.0022262827695307,19.837,7.831,10.150656666666666,0.015528597848509,10.096,10.206,10.151,160.92307833333334,14.03752938895426,146.37,191.69,156.25,109.52849,47.14543470347675,0.0,167.48,129.93,2.0063445,0.9381067538043516,0.0,9.547,2.32,10.069272833333336,0.0237089029828942,9.994,10.132,10.07,9.836966333333336,9.773,9.884,9.836,9.722095333333334,9.653,9.774,9.722,58.91166666666666,23.595308701107623,0.0,77.809,68.2885,36.3115,0.1722602977168326,35.992,36.512,36.33,41.98926666666667,0.0817343499075097,41.895,42.125,41.9765,39.2097,0.0594067564496215,39.086,39.355,39.184,31.327616666666664,0.0465989349069619,31.262,31.395,31.305,0.5427666666666667,0.0233407817006089,0.493,0.587,0.543,100,100,0,100,1
1934,47.30416666666667,46.682,47.845,47.3085,2.164133333333333,0.0222249414532159,2.127,2.207,2.1605,2539.7588666666666,187.16929414880076,2339.8,2947.8,2477.6,6.693453333333333,3.01343346476515,20.341,7.8405,10.152588333333334,0.015867213933732,10.097,10.208,10.154,160.937015,14.050028787322791,146.24,191.75,156.26,109.56049316666667,47.12755283158238,0.0,167.4,129.82999999999998,2.0023828333333333,0.9405396392891424,0.0,9.711,2.32,10.070999,0.0245461826940111,9.984,10.132,10.072,9.840206,9.773,9.89,9.84,9.725445666666667,9.657,9.777,9.724,58.98798333333333,23.64400485627985,0.0,78.289,68.299,36.31525,0.1685501107401166,36.0,36.512,36.375,41.99205,0.0822693849187813,41.867,42.117,41.99,39.21849999999999,0.0662745956901912,39.168,39.363,39.184,31.313583333333334,0.0371073987170741,31.266,31.395,31.301,0.53205,0.0238912969048691,0.489,0.578,0.529,100,100,0,100,1
1935,47.335683333333336,47.081,47.833,47.2825,2.1641833333333333,0.0156058351393149,2.145,2.201,2.16,2542.8937333333333,189.05514963186965,2343.8,2963.6,2479.6,6.703078333333334,3.0004500511945547,19.821,7.836,10.152501666666668,0.0142388402444877,10.107,10.199,10.153,160.92311166666667,14.033743466854377,146.37,191.63,156.23,109.52223916666668,47.14416805364024,0.0,167.26,129.915,1.9998211666666663,0.9372736431617332,0.0,9.586,2.32,10.073707666666667,0.0232146439667881,10.002,10.128,10.073,9.841080666666668,9.781,9.887,9.841,9.7277625,9.658,9.777,9.727,59.12936666666667,23.655006372297727,0.0,78.439,68.2505,36.31678333333333,0.1664633203010503,36.0,36.52,36.34,41.99905,0.0790859701714923,41.895,42.125,41.992,39.2111,0.0567034211146193,39.16,39.348,39.184,31.300716666666663,0.0140701531277946,31.254,31.32,31.305,0.5371666666666667,0.0219260441582465,0.501,0.586,0.527,100,100,0,100,1
1936,47.12615,46.444,47.75,47.2315,2.153083333333333,0.0240967623302854,2.104,2.202,2.1525,2539.2144,187.6475441693265,2340.8,2951.6,2477.6,6.6903250000000005,3.0004590749543296,19.858,7.831,10.147596666666669,0.0144582984087703,10.093,10.203,10.148,160.91676666666666,14.039803221245872,146.32,191.63,156.23,109.52455466666666,47.11710624515072,0.0,167.32,130.02,1.9932268333333332,0.935143173265853,0.0,9.641,2.305,10.068096666666667,0.0236422605018205,9.978,10.127,10.068,9.837369833333334,9.757,9.885,9.837,9.723223,9.639,9.775,9.723,58.9888,23.627462589114383,0.0,78.134,68.375,36.31413333333333,0.1589966918605413,36.0,36.504,36.338,41.996183333333335,0.0761591757866218,41.895,42.105,41.996,39.21025,0.0625339568771397,39.098,39.355,39.187,31.334233333333334,0.0466470216923719,31.266,31.406,31.307,0.5408000000000001,0.0256123645987437,0.498,0.592,0.538,100,100,0,100,1
1937,47.27846666666667,46.696,47.833,47.242,2.1607333333333334,0.0183957130844934,2.131,2.205,2.155,2539.218066666667,186.98570127778,2339.8,2947.4,2477.6,6.695340000000001,2.997533772775804,19.873,7.833,10.14719,0.0147929697240088,10.089,10.201,10.148,160.91895,14.049217043929236,146.27,191.62,156.23,109.53179133333332,47.13448741594394,0.0,167.28,129.965,2.0009423333333336,0.939640249408038,0.0,9.805,2.32,10.067109333333336,0.0233562189801713,9.991,10.127,10.067,9.835823166666666,9.773,9.885,9.835,9.721967,9.653,9.773,9.722,59.09045,23.64303529685445,0.0,78.256,68.3455,36.3202,0.1598465153657538,36.008,36.504,36.332,41.995133333333335,0.0808720409390616,41.855,42.129,41.996,39.2151,0.0580384735049078,39.16,39.348,39.187,31.31158333333333,0.0342281931898185,31.277,31.398,31.305,0.53395,0.0227249023417193,0.492,0.58,0.528,100,100,0,100,1
1938,47.34868333333333,46.844,47.787,47.291,2.16435,0.0176930753475544,2.129,2.202,2.16,2540.1246333333333,189.1906551353167,2340.0,2959.4,2477.8,6.705621666666667,3.0006281916355344,19.814,7.838,10.147863333333332,0.0156420089170319,10.096,10.198,10.149,160.92954333333333,14.043521783209076,146.29,191.69,156.26,109.5431175,47.144418031147815,0.0,167.45,129.98,1.994277,0.936277226989222,0.0,9.727,2.305,10.068627333333334,0.0239761602902902,9.993,10.13,10.068,9.837373333333334,9.776,9.891,9.837,9.722877666666667,9.65,9.775,9.722,59.22768333333333,23.690243759963664,0.0,78.411,68.47200000000001,36.31706666666666,0.1621679257997516,36.008,36.504,36.334,41.99318333333333,0.0825690243693722,41.895,42.133,41.9805,39.215,0.0632487689971968,39.102,39.355,39.184,31.2975,0.012893961272168,31.266,31.316,31.301,0.5357000000000001,0.020895462162466,0.501,0.581,0.5325,100,100,0,100,1
1939,47.231750000000005,46.626,47.764,47.248000000000005,2.15685,0.0196613920916869,2.125,2.199,2.153,2537.388433333333,187.02836139885272,2340.0,2949.4,2475.6,6.689101666666667,2.998459475025386,19.808,7.8335,10.148978333333332,0.0151509223471313,10.099,10.213,10.149,160.93036666666666,14.042679678073364,146.3,191.66,156.22,109.54030466666666,47.13807100422668,0.0,167.17,129.95999999999998,2.0002676666666668,0.9376282186812144,0.0,9.508,2.32,10.065404833333332,0.0240529145930849,9.993,10.125,10.065,9.835942666666668,9.773,9.885,9.835,9.720555333333332,9.657,9.769,9.719,59.04068333333334,23.65424709669666,0.0,78.29,68.406,36.32045,0.1631407238022194,36.0,36.512,36.332,41.99071666666667,0.0797190175015485,41.867,42.113,41.994,39.21091666666666,0.0576803851942588,39.168,39.355,39.184,31.311833333333333,0.0332902829344108,31.254,31.395,31.305,0.5355000000000001,0.0220849668940631,0.502,0.587,0.532,100,100,0,100,1
